Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production
1,5,101.6,849.6,608.4,2.68,43.208,16.06,9261,653
2,3,124.4,862.4,769.8,2.92,39.948,22.28,9467,409
1,2,0.0,0.0,0.0,3.42,80.318,11.52,0,1598
1,3,233.6,365.0,485.8,3.8,58.148,15.06,7465,2184
1,0,154.6,475.2,418.6,1.5,47.282,17.44,6200,131
2,4,0.0,0.0,0.0,1.52,62.742,17.28,831,2474
2,4,21.2,124.8,31.8,3.18,72.16,9.9,0,3168
1,6,0.0,0.0,0.0,3.86,74.984,3.88,1,2659
1,2,52.6,775.0,269.2,1.34,43.296,11.42,6896,225
1,3,118.6,682.4,637.0,4.9,51.054,16.32,8725,2867
1,3,20.4,12.6,21.8,1.92,74.55,11.3,286,2751
1,1,117.0,355.4,307.0,4.22,59.056,14.9,6303,458
2,5,155.6,704.4,766.2,2.06,46.946,23.12,9966,274
1,4,87.8,794.0,445.4,2.76,39.056,14.94,8243,231
1,3,0.0,0.0,0.0,2.12,63.984,3.66,0,1223
1,1,0.0,0.0,0.0,1.12,76.652,9.02,0,80
2,0,7.6,49.8,10.6,3.1,72.416,15.14,1402,3647
1,6,0.0,0.0,0.0,1.16,52.94,11.7,0,198
2,5,111.2,443.6,353.2,4.44,59.634,17.02,5745,3802
2,2,2.8,0.0,2.8,3.5,64.74,12.04,2111,3779
2,4,0.0,0.0,0.0,1.16,69.166,14.36,19,3904
1,5,0.0,0.0,0.0,1.24,59.232,3.0,0,788
1,0,0.0,0.0,0.0,2.38,80.408,7.76,0,1173
1,2,0.0,0.0,0.0,1.6,62.988,2.46,154,1870
2,0,97.6,627.2,402.0,3.9,56.85,16.3,4994,1444
2,4,0.0,0.0,0.0,1.52,65.244,16.34,19,2771
1,4,0.0,0.0,0.0,1.52,78.162,10.4,9,1045
1,2,0.0,0.0,0.0,1.5,51.744,3.52,0,285
1,3,92.2,888.8,614.6,3.52,40.172,11.84,9021,1811
1,1,149.0,764.4,723.6,4.54,52.192,15.14,7267,3829
1,6,0.0,0.0,0.0,2.54,81.424,9.62,21,2548
1,3,199.0,645.6,673.2,3.36,56.178,13.72,8094,1999
1,5,0.0,0.0,0.0,2.94,60.986,7.28,0,365
2,1,201.4,557.8,598.4,2.8,47.408,22.82,10453,1987
1,4,60.2,851.8,368.8,1.84,46.304,16.32,7995,73
1,2,0.0,0.0,0.0,2.56,77.056,8.52,0,2151
1,1,64.8,933.8,517.2,4.02,38.2,11.18,7927,1459
2,0,230.8,468.6,632.6,2.22,46.556,20.92,9348,512
1,0,0.0,0.0,0.0,0.88,61.06,12.12,11,92
2,3,0.0,0.0,0.0,2.34,69.198,17.66,9,3283
1,6,62.8,457.2,163.0,3.96,71.484,6.58,2385,2444
1,1,0.0,0.0,0.0,1.1,76.11,9.04,0,77
2,3,0.0,0.0,0.0,1.04,61.2,18.16,56,792
2,1,203.4,660.2,803.8,4.96,49.728,19.24,10212,3140
2,1,207.4,587.6,640.6,2.78,47.536,22.8,10356,1985
1,5,134.4,9.4,139.4,3.9,71.648,14.66,6836,2063
1,0,0.0,0.0,0.0,1.48,77.11,5.96,0,808
1,0,0.0,0.0,0.0,2.64,65.822,9.86,0,397
1,3,0.0,0.0,0.0,1.7,84.21,8.16,0,2180
1,4,0.0,0.0,0.0,1.58,60.034,9.36,59,198
2,6,33.6,226.0,58.0,2.64,71.016,13.44,0,2771
1,2,5.4,20.2,6.2,2.18,79.07,10.78,1242,1974
2,2,139.0,422.6,341.6,1.76,68.334,14.32,3755,1982
2,6,128.8,663.4,561.2,2.68,50.136,19.34,7882,2601
1,6,0.0,0.0,0.0,2.34,66.966,6.38,99,1151
1,1,65.4,955.0,536.2,3.76,26.744,10.0,8154,2002
1,6,133.0,520.2,435.4,2.86,53.28,11.74,9205,298
1,6,34.2,170.2,57.2,1.94,73.18,9.08,2695,1622
2,6,0.0,0.0,0.0,2.04,66.668,16.4,21,3112
1,2,110.4,387.2,312.2,5.82,70.55,14.0,4244,1481
2,2,165.2,833.0,870.8,6.12,40.01,16.56,9409,3681
1,6,0.0,0.0,0.0,3.34,80.076,3.68,0,2945
1,0,108.6,272.2,202.2,3.96,60.182,10.44,1796,1933
2,1,72.0,616.6,262.4,4.26,56.628,16.94,7462,3478
1,3,143.4,373.8,312.4,3.68,58.056,13.06,5378,2053
1,3,0.0,0.0,0.0,2.52,83.956,9.2,0,2156
1,0,39.2,164.2,76.4,2.7,74.008,9.54,1894,795
1,1,160.4,386.4,395.0,4.2,45.768,12.64,5827,524
2,5,0.0,0.0,0.0,2.76,74.136,12.92,0,3458
1,5,78.6,509.8,217.0,2.66,65.252,13.22,6063,3955
2,5,115.8,921.4,881.4,3.6,43.78,23.08,8490,3133
1,4,0.0,0.0,0.0,2.62,69.99,11.94,72,1229
1,2,0.0,0.0,0.0,2.26,66.044,2.98,0,3482
1,0,84.6,972.0,701.4,4.22,46.384,8.68,8976,2707
2,1,0.0,0.0,0.0,1.84,78.666,12.6,0,1351
2,6,134.0,707.0,686.6,4.2,39.732,24.2,8924,1693
1,5,126.4,10.4,132.2,6.12,58.344,12.0,2427,1152
2,5,0.0,0.0,0.0,1.76,70.452,14.2,40,3533
1,3,158.6,671.0,580.2,2.16,42.552,10.1,9232,460
1,3,126.4,912.6,823.2,3.18,37.09,14.92,10505,1327
1,3,0.0,0.0,0.0,2.62,71.242,2.82,14,2530
1,3,214.8,525.2,564.0,2.8,52.154,14.1,7743,1874
1,6,0.0,0.0,0.0,1.32,64.7,12.74,4,329
1,5,64.8,348.8,182.0,5.18,70.144,13.66,2548,1588
1,3,53.4,396.0,172.8,2.14,64.514,15.82,4675,525
1,6,168.0,469.2,456.4,2.9,68.762,14.64,6706,2037
1,5,0.4,0.0,0.4,2.76,81.896,10.26,0,1477
1,3,128.2,525.6,377.4,2.6,58.59,12.38,4066,1572
2,6,0.0,0.0,0.0,1.86,72.17,11.12,0,3186
1,2,0.0,0.0,0.0,2.06,65.94,3.16,0,3153
2,2,2.0,6.8,2.2,2.5,68.846,17.54,890,4207
1,5,0.0,0.0,0.0,2.08,78.67,6.34,10,1658
1,5,0.0,0.0,0.0,3.42,82.642,8.3,6,2468
1,0,0.0,0.0,0.0,2.58,66.22,2.44,8,2965
1,5,0.0,0.0,0.0,1.48,68.834,9.54,0,2768
1,0,110.4,926.2,816.4,1.9,43.672,21.12,10626,265
2,1,0.0,0.0,0.0,1.6,77.74,12.9,0,4621
2,2,193.4,631.2,781.8,3.5,45.586,23.5,10014,1295
1,4,105.2,955.8,833.8,2.64,38.424,16.1,10400,1328
1,3,143.6,355.6,297.6,2.6,58.12,15.84,4329,245
2,6,0.0,0.0,0.0,2.4,71.214,11.64,7,4257
2,4,252.4,258.8,407.2,3.76,58.532,16.4,6663,3873
2,2,128.4,486.8,428.6,2.12,47.96,22.52,8804,290
1,5,0.0,0.0,0.0,2.62,82.43,10.16,0,1479
1,1,7.2,0.0,7.2,1.78,67.832,13.7,2269,1288
1,5,0.0,0.0,0.0,1.28,79.466,9.06,0,1438
2,0,105.0,830.4,630.0,4.44,44.488,22.04,8748,2467
2,2,31.2,242.4,60.2,1.94,66.848,16.64,0,881
1,4,0.0,0.0,0.0,2.3,82.916,7.32,0,3382
2,3,0.0,0.0,0.0,2.0,70.62,9.32,0,2416
1,2,159.2,570.4,513.6,4.06,59.716,14.9,6008,1473
1,5,0.0,0.0,0.0,1.64,79.984,10.26,0,1148
1,3,0.0,0.0,0.0,3.52,77.81,2.06,0,1128
1,5,0.0,0.0,0.0,1.94,74.574,4.62,0,968
1,1,0.0,0.0,0.0,2.08,80.116,8.14,0,774
2,2,54.6,554.6,174.2,5.18,58.912,10.22,66,2977
1,6,0.0,0.0,0.0,1.16,64.126,12.46,4,435
2,1,0.0,0.0,0.0,1.32,76.874,13.82,0,3889
2,1,0.0,0.0,0.0,2.84,80.94,12.32,0,3377
1,5,16.2,11.0,17.2,2.92,75.442,5.6,172,1357
1,3,0.0,0.0,0.0,1.9,57.5,9.4,190,981
2,2,0.0,0.0,0.0,4.38,68.728,8.34,0,4180
1,6,0.0,0.0,0.0,2.36,66.322,9.16,132,1513
1,3,103.2,551.0,379.0,2.58,59.556,16.5,5698,534
2,2,124.2,915.0,947.6,2.2,41.202,25.86,11185,256
1,4,0.0,0.0,0.0,1.84,80.234,9.88,0,356
2,1,157.8,640.6,623.2,5.06,48.278,19.38,10082,3470
1,1,0.0,0.0,0.0,2.68,55.002,1.2,0,2368
1,3,0.0,0.0,0.0,1.92,61.128,5.02,1,269
1,5,0.0,0.0,0.0,1.28,58.626,12.44,10,1068
2,4,123.4,471.0,391.6,3.66,45.472,23.36,9065,526
1,4,0.0,0.0,0.0,2.26,61.384,2.0,0,153
1,6,0.0,0.0,0.0,0.98,59.574,14.48,138,301
1,4,0.0,0.0,0.0,2.28,72.004,9.7,16,1400
1,1,106.0,367.0,235.8,2.32,54.68,16.86,6524,1661
1,5,0.0,0.0,0.0,2.92,79.21,4.7,0,1880
2,0,61.8,270.2,113.8,2.52,63.696,17.24,6143,4913
1,0,0.0,0.0,0.0,3.64,68.358,5.26,105,4267
2,0,0.0,0.0,0.0,2.2,66.778,15.62,16,2203
2,1,0.0,0.0,0.0,2.84,77.79,13.12,0,3060
1,4,0.0,0.0,0.0,2.88,80.34,6.2,0,3112
1,2,6.4,20.2,7.2,4.36,80.464,11.12,7,1735
1,0,0.0,0.0,0.0,1.92,65.684,0.72,0,1596
2,2,131.6,911.6,937.2,3.24,40.03,21.9,11232,596
1,3,0.0,0.0,0.0,1.68,83.938,8.42,0,2709
1,2,0.0,0.0,0.0,4.0,83.892,9.82,0,1276
1,6,0.0,0.0,0.0,3.3,80.04,3.7,0,2974
2,3,161.4,806.8,788.0,2.4,42.806,19.72,8801,550
1,3,0.0,0.0,0.0,1.84,82.47,8.36,0,1583
1,4,0.0,0.0,0.0,1.52,75.19,10.54,9,1429
1,5,0.0,0.0,0.0,2.94,78.978,4.72,0,1845
1,0,150.8,381.0,360.2,2.8,62.056,13.58,6996,692
1,1,0.0,0.0,0.0,4.92,75.306,7.34,1,2634
2,0,0.0,0.0,0.0,1.7,74.376,15.22,14,3733
1,2,119.0,726.6,662.4,4.84,53.762,17.22,7097,2360
2,0,0.0,0.0,0.0,2.52,73.516,10.36,0,1945
1,3,54.0,526.8,168.6,2.04,67.74,12.06,5630,2978
1,4,33.6,397.8,103.0,2.52,55.38,8.4,3202,249
1,4,86.0,672.8,373.6,2.86,43.046,12.54,8163,220
2,5,0.0,0.0,0.0,1.72,67.404,10.34,0,949
1,5,109.0,926.2,777.2,2.54,41.074,18.76,10309,1030
1,3,105.6,470.8,273.6,2.58,65.212,11.26,1611,1450
1,1,53.4,475.4,139.8,2.06,53.518,9.34,4400,599
2,6,221.8,699.4,828.0,3.96,43.326,20.86,7395,3162
1,6,0.0,0.0,0.0,1.04,60.57,12.88,90,299
2,3,114.8,629.8,407.6,2.32,52.89,16.3,4251,1636
1,2,63.6,888.8,438.8,2.06,36.632,12.44,8274,274
1,0,55.4,397.6,163.4,5.48,75.19,9.18,3302,2183
1,1,13.6,55.2,17.0,2.86,77.966,8.92,56,1184
1,6,43.8,456.0,138.4,1.38,52.65,13.5,2972,280
2,0,0.0,0.0,0.0,1.44,76.006,13.8,0,4384
2,3,193.4,516.8,638.2,2.56,55.052,21.26,10071,2160
2,3,104.8,874.4,713.8,1.8,40.392,25.38,10453,587
1,2,0.0,0.0,0.0,2.14,70.43,4.68,48,1192
1,6,110.2,527.0,406.4,2.92,53.43,13.22,8442,860
1,1,0.0,0.0,0.0,1.94,77.4,12.06,34,2894
1,1,0.0,0.0,0.0,4.78,72.906,9.04,1,3356
1,6,0.0,0.0,0.0,1.72,74.158,7.92,2,1521
1,6,0.0,0.0,0.0,2.86,80.052,9.62,8,3809
2,5,176.2,861.4,972.0,2.54,39.332,23.76,11070,1286
1,1,37.8,163.8,68.6,1.0,63.788,12.86,972,370
2,3,172.6,424.0,406.8,3.98,53.206,15.78,5825,3759
1,2,57.0,10.2,59.2,4.42,78.332,11.54,690,1853
1,4,0.0,0.0,0.0,1.54,67.122,10.76,6,3320
2,6,0.0,0.0,0.0,1.48,74.232,13.38,0,2955
1,6,48.6,462.4,124.0,2.14,63.06,8.9,3449,381
2,6,135.6,730.2,762.0,3.06,47.96,22.82,7671,1547
1,4,67.8,245.0,127.0,2.94,61.428,11.04,2920,625
1,3,89.0,254.4,167.4,3.18,65.812,11.4,3527,2191
1,6,0.0,0.0,0.0,3.84,73.906,3.78,1,2999
1,5,0.0,0.0,0.0,1.38,58.152,8.6,0,662
1,6,0.0,0.0,0.0,1.42,85.932,10.28,0,1560
1,5,58.2,612.8,250.2,1.52,51.044,6.82,7030,597
2,6,0.0,0.0,0.0,1.7,73.304,13.22,0,3202
1,5,174.0,681.0,636.4,2.76,57.414,14.96,7273,1539
1,0,85.0,973.8,707.0,4.26,46.25,8.72,8830,2727
1,5,69.4,36.0,79.4,4.92,60.368,9.86,1163,844
1,0,7.0,58.6,10.0,3.02,71.224,1.64,113,3475
2,1,0.0,0.0,0.0,2.78,75.984,12.86,234,2920
1,0,103.0,765.2,487.2,2.08,49.294,17.9,7150,172
2,3,29.6,275.6,57.0,1.38,66.31,14.7,0,696
2,6,147.0,734.6,734.2,4.18,39.464,24.32,9499,1554
1,0,0.0,0.0,0.0,1.18,64.224,11.12,0,240
1,0,24.6,265.2,53.8,3.2,67.6,2.4,939,3460
2,6,0.0,0.0,0.0,2.58,68.164,15.32,11,2190
1,0,70.4,475.8,232.2,1.64,56.258,14.74,4911,227
1,3,0.0,0.0,0.0,2.04,66.42,4.3,0,1483
1,6,70.6,419.2,206.4,2.78,58.802,9.1,5805,311
2,0,85.8,492.0,244.6,2.68,65.742,15.06,794,3172
1,5,0.0,0.0,0.0,1.82,63.916,6.92,10,1263
1,2,95.6,131.8,139.2,2.8,75.678,11.8,325,1331
2,1,87.0,391.4,217.2,1.76,63.508,17.22,1049,2679
1,6,58.2,541.0,219.6,4.1,68.622,7.52,4974,1642
2,2,0.0,0.0,0.0,1.18,74.418,14.38,0,1825
1,6,0.0,0.0,0.0,1.34,64.006,10.04,0,349
1,4,117.6,566.2,398.2,2.9,48.702,11.22,8235,429
1,5,0.0,0.0,0.0,2.44,70.764,10.52,0,586
1,1,0.0,0.0,0.0,2.08,80.25,8.12,0,787
1,5,0.0,0.0,0.0,1.58,78.248,7.92,13,353
1,1,123.4,7.8,127.0,4.38,66.88,12.34,2541,1200
1,6,164.2,240.6,305.8,5.12,64.666,12.56,6606,2578
2,5,96.8,758.8,470.8,1.8,50.864,18.9,5415,2733
1,1,205.2,652.0,710.6,4.2,52.67,15.06,7796,3818
2,5,71.2,413.0,218.8,3.38,67.684,12.54,1475,2752
2,4,192.0,707.0,834.0,3.5,42.082,24.34,9523,198
1,5,21.8,230.2,45.2,3.1,73.168,5.38,842,3294
1,1,0.0,0.0,0.0,2.46,65.498,-0.24,0,1193
1,4,0.0,0.0,0.0,2.36,83.774,7.16,0,2763
2,3,44.2,213.6,81.2,2.46,64.848,11.64,0,1833
2,1,157.0,554.8,545.4,4.18,60.286,17.14,8289,1733
1,1,0.0,0.0,0.0,3.18,78.082,9.2,0,900
2,0,277.6,490.4,698.2,2.14,46.786,20.8,8945,507
1,1,63.2,151.6,89.8,1.62,69.27,15.12,3747,875
1,0,0.0,0.0,0.0,2.66,72.128,8.44,21,1975
2,5,0.0,0.0,0.0,1.0,77.302,12.94,0,1358
1,3,0.0,0.0,0.0,3.06,73.14,9.14,5,1700
1,5,0.0,0.0,0.0,2.76,81.746,7.36,4,755
1,1,0.0,0.0,0.0,4.12,83.04,9.28,4,1535
1,4,138.0,275.0,277.8,4.28,63.826,14.42,6450,261
1,6,0.0,0.0,0.0,1.56,78.442,5.68,0,321
2,6,0.0,0.0,0.0,2.7,69.832,12.72,7,4612
1,3,0.0,0.0,0.0,2.2,63.392,2.98,1,276
2,6,126.6,594.4,404.2,2.4,46.812,23.06,8521,2483
1,6,81.6,694.2,467.6,4.8,61.496,8.18,5786,2748
2,5,66.6,523.0,203.4,2.0,57.74,18.1,8001,1432
1,3,143.8,600.6,528.8,4.92,54.522,7.86,5203,2422
2,6,121.4,665.2,546.2,3.16,48.51,22.72,8227,1854
1,3,74.4,857.0,455.4,3.62,43.918,10.22,5769,1537
1,6,0.0,0.0,0.0,2.46,80.256,8.1,6,1364
2,2,158.4,839.6,895.6,2.5,39.834,26.54,11148,409
1,1,240.0,671.6,785.6,2.98,44.63,18.56,9380,497
1,6,0.0,0.0,0.0,2.88,78.928,10.04,8,3400
1,2,9.6,29.2,11.4,4.34,80.338,11.14,7,1738
1,2,0.0,0.0,0.0,1.5,52.38,3.46,0,372
2,6,0.0,0.0,0.0,2.94,68.034,13.84,935,4381
1,3,12.8,138.0,21.0,2.02,76.828,8.76,123,1923
2,1,0.0,0.0,0.0,5.42,63.942,11.56,31,3006
2,6,0.0,0.0,0.0,1.8,68.7,17.28,370,3813
1,5,111.0,543.2,317.6,1.52,49.878,16.76,6972,730
1,5,0.0,0.0,0.0,2.42,83.06,11.86,6,1981
1,3,89.0,796.8,464.8,2.18,45.534,7.98,9299,466
1,3,72.4,622.4,248.8,2.32,55.648,12.22,9078,1176
1,5,0.0,0.0,0.0,1.2,58.762,2.96,0,827
1,5,187.0,83.0,237.2,5.06,65.554,9.4,6244,1866
1,6,74.0,512.6,278.2,4.34,64.634,10.58,5337,2369
2,6,0.0,0.0,0.0,2.86,67.538,15.14,18,3042
2,5,187.6,606.2,660.6,3.78,53.176,18.82,8068,2266
1,0,82.0,802.8,441.2,2.04,49.6,17.18,5391,172
1,4,84.4,946.0,635.4,3.42,40.99,8.24,9223,1093
1,5,46.2,319.2,103.2,2.7,79.798,12.72,1885,2079
2,4,95.0,671.0,470.0,4.78,46.62,18.0,9571,2030
1,1,0.0,0.0,0.0,3.16,75.276,12.14,2,1958
2,1,0.0,0.0,0.0,1.24,76.634,13.62,0,3754
1,1,0.0,0.0,0.0,4.34,65.806,7.48,88,887
1,5,19.4,0.0,19.4,4.84,70.65,9.62,166,1446
1,6,45.6,213.2,83.6,3.48,72.528,4.9,2522,2499
2,0,269.2,396.4,612.2,2.18,46.55,20.9,8914,484
1,3,56.0,200.6,94.4,2.92,70.132,10.4,1967,2058
2,3,113.2,942.8,948.8,2.18,39.904,25.4,10863,526
2,3,0.0,0.0,0.0,1.58,65.34,14.58,17,3251
1,6,0.0,0.0,0.0,3.12,83.1,6.36,0,1646
1,5,91.6,822.2,502.4,2.54,43.672,18.28,9649,801
2,5,155.0,395.8,430.2,6.16,51.71,19.3,8021,5121
1,1,49.4,61.6,61.2,2.74,72.01,13.6,802,2546
1,4,50.4,598.6,177.0,1.82,58.536,12.82,7929,777
1,3,0.0,0.0,0.0,4.68,78.444,8.36,5,2823
1,1,0.0,0.0,0.0,1.02,72.584,11.0,24,425
2,3,0.0,0.0,0.0,2.22,69.994,15.94,9,3179
2,3,120.6,915.2,925.2,3.0,42.682,26.48,11097,744
1,5,0.0,0.0,0.0,1.82,55.51,8.0,96,585
1,1,218.6,49.2,253.6,4.46,60.634,16.22,5583,1139
1,1,93.2,408.0,244.4,3.56,61.504,14.52,5040,595
1,3,15.8,277.0,41.8,2.22,62.736,8.64,976,495
2,1,0.0,0.0,0.0,1.96,59.98,18.22,6,2231
1,0,0.0,0.0,0.0,1.12,62.948,11.04,0,259
1,4,0.0,0.0,0.0,3.78,79.7,6.68,9,1803
2,4,0.0,0.0,0.0,2.16,68.386,16.58,291,2038
1,1,141.2,199.2,242.2,3.56,65.88,13.66,3171,1393
1,6,51.8,388.6,135.8,3.2,72.13,10.4,3082,2943
1,6,277.2,123.0,361.0,2.34,54.466,11.84,5324,1495
1,0,0.0,0.0,0.0,0.8,60.804,12.32,11,98
1,1,0.0,0.0,0.0,3.44,75.128,10.96,14,378
2,3,25.0,201.4,42.2,1.9,66.66,16.5,0,2668
2,4,77.2,378.4,182.8,2.26,58.062,18.96,4082,1791
2,5,108.8,579.8,373.8,1.78,61.314,17.68,3067,1042
1,6,0.0,0.0,0.0,2.8,82.402,7.9,0,1986
1,0,143.6,599.6,476.2,2.12,61.688,12.96,7683,1909
2,1,0.0,0.0,0.0,1.96,59.778,17.72,6,2041
2,6,0.0,0.0,0.0,3.18,80.954,10.84,0,2721
1,4,0.0,0.0,0.0,1.54,78.884,7.78,0,2461
2,2,3.6,30.0,5.0,2.22,63.74,14.5,1572,2002
2,2,124.4,925.0,921.2,3.2,38.306,21.02,10465,522
1,1,85.0,858.2,505.0,3.82,26.426,10.84,8136,1617
2,6,8.4,10.8,8.6,2.14,67.404,11.94,0,3056
1,6,39.0,188.6,66.6,3.56,72.802,6.04,1724,1612
1,5,67.6,589.4,245.2,2.4,51.186,12.52,1039,472
2,3,0.0,0.0,0.0,2.12,78.278,15.64,562,3708
1,0,0.0,0.0,0.0,3.1,60.692,2.94,118,266
1,3,0.0,0.0,0.0,2.14,63.766,9.08,114,351
2,3,0.0,0.0,0.0,2.1,79.628,13.78,37,3513
2,5,119.8,592.2,434.0,2.34,49.972,22.26,8343,2311
1,5,0.0,0.0,0.0,2.78,60.162,7.3,0,278
1,0,0.0,0.0,0.0,2.78,76.74,0.58,0,3566
1,0,0.0,0.0,0.0,2.38,80.274,8.6,1,634
1,2,0.0,0.0,0.0,1.48,52.458,3.46,0,357
2,0,6.8,44.8,10.0,2.84,72.44,13.42,1396,3279
1,6,0.0,0.0,0.0,1.58,67.358,7.9,99,821
1,0,0.0,0.0,0.0,0.84,61.678,12.98,11,181
1,0,20.8,40.8,24.8,1.84,67.858,11.46,184,952
1,2,36.8,157.6,71.4,5.64,70.138,14.56,1652,2130
2,3,11.0,61.2,16.2,2.18,76.21,16.04,1924,3863
1,5,0.0,0.0,0.0,2.5,78.212,4.24,0,3274
2,5,0.0,0.0,0.0,2.54,73.028,13.58,0,3201
2,2,50.0,408.2,126.6,2.5,59.972,16.36,6326,1686
2,2,128.6,899.2,887.6,3.3,39.626,22.1,11229,422
1,6,236.0,434.0,515.8,4.32,58.712,8.32,7078,1670
2,0,0.0,0.0,0.0,2.54,74.688,14.72,87,3183
1,5,106.0,912.8,730.6,2.56,41.192,18.74,10365,970
1,0,0.0,0.0,0.0,1.12,63.0,11.02,0,260
1,1,0.0,0.0,0.0,1.18,70.036,10.18,0,601
1,1,82.8,392.2,230.2,3.2,66.944,10.9,1668,2355
1,2,145.0,704.2,715.8,4.88,53.78,17.16,7457,1798
1,4,0.0,0.0,0.0,2.82,80.09,6.64,0,2573
1,1,118.4,68.4,142.6,3.7,71.924,11.18,1663,1080
1,5,0.0,0.0,0.0,1.26,56.6,13.34,11,427
2,5,143.4,751.6,640.8,3.04,49.048,21.16,6781,3335
2,3,3.2,0.0,3.2,1.92,79.974,12.12,0,1063
2,0,33.0,84.2,40.0,3.12,72.04,13.8,0,3362
2,1,0.0,0.0,0.0,1.86,78.666,12.6,0,1341
1,1,88.2,652.0,315.4,3.16,43.972,9.7,8508,749
1,1,0.0,0.0,0.0,3.14,75.298,12.14,2,1994
1,3,0.0,0.0,0.0,2.02,69.246,6.96,0,495
1,2,19.2,184.0,30.2,2.0,59.446,5.08,345,2250
1,2,0.0,0.0,0.0,1.56,78.508,9.94,1,1336
2,6,0.0,0.0,0.0,2.16,78.034,12.38,0,2655
1,4,0.0,0.0,0.0,2.34,72.374,8.84,16,1474
2,1,0.0,0.0,0.0,1.0,71.2,15.66,139,2041
1,6,138.0,553.0,459.6,2.96,53.318,13.26,8606,839
1,0,12.8,203.6,26.2,1.98,59.246,2.72,415,1659
1,4,0.0,0.0,0.0,4.4,79.414,11.18,122,1677
1,1,31.0,92.2,44.2,3.36,77.396,10.5,818,1446
2,4,23.2,38.6,27.6,3.14,78.422,11.3,0,2635
1,5,88.8,1.2,89.6,3.84,71.84,14.62,6807,2196
1,1,0.0,0.0,0.0,1.92,77.476,12.04,34,2904
1,1,0.0,0.0,0.0,2.92,77.268,9.24,0,748
1,2,0.0,0.0,0.0,2.26,69.504,5.76,48,2136
2,3,66.0,427.6,163.6,2.2,63.808,13.5,139,2044
1,1,137.4,402.8,376.0,4.12,47.954,12.6,5804,536
1,4,0.0,0.0,0.0,1.46,75.164,11.24,22,2327
1,3,46.4,340.0,113.2,1.54,74.536,13.92,2242,698
1,3,75.6,503.8,232.6,2.32,67.37,12.04,5640,849
1,5,6.8,0.0,6.8,2.72,76.724,5.34,30,1137
1,5,0.0,0.0,0.0,1.5,60.274,12.18,99,504
2,4,127.0,858.6,780.0,2.64,40.284,23.68,11049,411
1,1,0.0,0.0,0.0,3.4,57.248,2.42,0,495
1,0,0.0,0.0,0.0,2.96,80.222,8.06,0,2931
2,5,195.2,583.8,660.0,3.42,55.97,16.88,9781,2327
1,1,27.0,58.6,33.6,3.0,74.316,11.34,322,1238
2,2,0.0,0.0,0.0,1.98,76.034,15.3,8,4564
1,2,0.0,0.0,0.0,5.06,79.616,11.36,7,1945
1,2,0.0,0.0,0.0,2.9,76.058,5.14,17,1345
1,0,0.0,0.0,0.0,4.24,82.396,7.42,0,1907
1,0,225.2,578.0,695.8,3.72,49.722,17.86,10756,588
1,3,0.0,0.0,0.0,1.28,61.784,1.04,0,250
2,2,125.2,928.8,937.0,3.18,38.228,21.04,10493,539
2,6,0.0,0.0,0.0,1.64,72.072,15.14,14,4452
1,5,0.0,0.0,0.0,1.2,56.672,12.92,11,462
2,4,0.0,0.0,0.0,2.4,77.99,9.84,0,4061
1,4,0.0,0.0,0.0,1.36,58.004,9.22,22,550
2,3,119.6,930.2,969.6,2.86,43.56,26.12,11212,705
1,0,137.0,428.2,339.2,2.46,62.19,13.9,7160,599
1,3,0.0,0.0,0.0,1.84,82.698,8.54,0,1235
1,0,0.0,0.0,0.0,2.62,66.65,9.2,0,214
1,4,122.6,466.4,377.0,3.32,60.48,14.46,7197,2629
1,1,145.8,412.8,441.8,3.72,61.076,13.92,5870,1366
2,6,0.0,0.0,0.0,2.16,76.658,12.38,0,2985
2,2,126.2,951.4,956.2,6.22,39.77,17.22,9275,3860
1,1,7.2,0.0,7.2,1.5,71.132,14.0,1793,1489
1,1,0.0,0.0,0.0,1.0,73.148,10.56,24,422
1,0,64.8,768.2,310.4,4.2,46.888,8.6,5879,3336
1,0,0.0,0.0,0.0,2.6,76.856,9.98,75,1622
2,2,0.0,0.0,0.0,3.64,75.118,13.44,0,2722
1,3,112.0,542.4,393.0,2.62,59.192,16.6,5303,613
2,1,0.0,0.0,0.0,1.68,81.36,12.08,0,3685
1,0,0.0,0.0,0.0,1.96,65.804,0.62,0,2052
1,1,0.0,0.0,0.0,2.52,72.87,7.32,0,1379
2,2,0.0,0.0,0.0,1.66,78.548,8.82,0,3045
1,4,193.2,679.8,710.0,4.4,50.41,11.7,7726,4358
2,0,0.0,0.0,0.0,2.16,67.99,15.3,16,2263
1,5,159.8,121.0,229.6,4.98,68.58,9.24,6150,1771
1,5,80.2,184.2,129.6,4.0,73.326,7.28,3773,1615
1,1,90.0,395.6,236.8,1.2,54.99,15.02,3986,342
1,3,194.2,477.8,485.4,3.52,60.402,14.36,8124,2185
1,1,0.0,0.0,0.0,1.88,62.796,4.34,140,2650
1,3,52.4,339.8,124.0,1.52,73.976,14.04,2742,643
2,0,0.0,0.0,0.0,2.12,68.932,14.22,16,1848
1,5,0.0,0.0,0.0,2.98,78.31,4.82,0,1822
1,1,0.0,0.0,0.0,4.1,83.006,9.28,4,1432
1,3,100.4,794.8,543.4,2.9,46.284,15.66,8805,885
2,5,0.0,0.0,0.0,1.96,71.534,15.22,1,2552
2,1,0.0,0.0,0.0,1.32,76.734,13.86,0,3881
